CustomerId,Churn
15622017,Não
15705885,Não
15677382,Sim
15566843,Não
15608387,Não
15810786,Sim
15626983,Não
15773605,Não
15811261,Não
15590606,Não
15576644,Sim
15750264,Não
15741554,Não
15769051,Não
15812198,Sim
15699772,Sim
15744105,Não
15739858,Sim
15723720,Não
15638355,Sim
15805637,Sim
15629575,Não
15586243,Não
15757931,Não
15716023,Não
15647782,Não
15716609,Sim
15623791,Sim
15627262,Não
15652693,Não
15586993,Não
15815560,Sim
15584930,Não
15799031,Não
15810457,Não
15697879,Não
15594902,Não
15799710,Não
15659651,Sim
15645956,Sim
15651713,Sim
15737265,Sim
15687310,Não
15607347,Não
15698321,Não
15657812,Não
15569187,Não
15681562,Não
15615456,Sim
15589793,Sim
15781884,Não
15675190,Não
15600734,Não
15779176,Sim
15605286,Não
15674922,Sim
15737506,Sim
15780514,Não
15623647,Sim
15668472,Não
15692416,Sim
15771139,Não
15738318,Sim
15772243,Sim
15638463,Sim
15598088,Não
15693468,Sim
15671930,Não
15762268,Sim
15780954,Não
15700174,Sim
15635728,Não
15679283,Não
15591386,Não
15694192,Não
15585901,Sim
15792329,Não
15635597,Não
15775880,Não
15630913,Sim
15756680,Não
15587913,Não
15737605,Não
15627876,Sim
15772601,Sim
15758606,Sim
15657107,Sim
15622454,Não
15775803,Não
15570859,Não
15748381,Não
15787189,Sim
15666055,Sim
15617648,Não
15755678,Sim
15624781,Não
15779497,Não
15567399,Sim
15613656,Sim
15734311,Não
15657214,Sim
15799350,Não
15729970,Não
15725835,Não
15745543,Não
15727384,Sim
15666916,Não
15732917,Sim
15612050,Sim
15726267,Não
15780124,Sim
15742238,Não
15679024,Não
15715297,Sim
15633612,Não
15602929,Sim
15696703,Não
15756668,Não
15565779,Sim
15795519,Sim
15761477,Não
15731890,Não
15633043,Sim
15752953,Não
15603088,Não
15606613,Sim
15635939,Não
15666043,Não
15746190,Não
15591357,Sim
15658716,Sim
15679909,Não
15634262,Não
15799825,Não
15756875,Não
15678146,Não
15710743,Sim
15595831,Sim
15626684,Não
15709846,Sim
15635459,Não
15642544,Não
15566494,Não
15655238,Não
15733429,Não
15814536,Não
15771702,Não
15723008,Não
15797160,Sim
15792222,Não
15644765,Não
15610686,Sim
15730868,Não
15705991,Sim
15577078,Não
15679550,Não
15787655,Não
15668081,Não
15747980,Não
15710295,Não
15724443,Sim
15571305,Sim
15569503,Não
15581840,Não
15772262,Sim
15767794,Não
15629338,Sim
15790379,Não
15750684,Sim
15697214,Não
15711015,Não
15573309,Não
15805303,Sim
15741385,Sim
15780254,Sim
15744843,Sim
15815626,Não
15784736,Sim
15813412,Sim
15809143,Não
15617617,Não
15779738,Não
15668669,Sim
15687477,Sim
15578908,Não
15687658,Não
15615020,Não
15608886,Não
15602551,Não
15672945,Sim
15757408,Sim
15806132,Sim
15813022,Sim
15673578,Não
15757916,Não
15689168,Não
15769216,Sim
15593295,Sim
15804814,Não
15778934,Não
15802351,Não
15630241,Sim
15719561,Sim
15615096,Não
15659931,Sim
15714586,Sim
15634949,Sim
15589224,Não
15795990,Sim
15603216,Não
15631201,Não
15686255,Sim
15746594,Não
15718893,Sim
15671609,Não
15652540,Não
15774857,Não
15791836,Não
15651554,Sim
15583576,Não
15732740,Não
15723320,Não
15603851,Sim
15777923,Não
15735719,Não
15703482,Não
15605835,Não
15664881,Não
15757568,Sim
15792660,Sim
15599722,Não
15726354,Sim
15610355,Sim
15704284,Sim
15621893,Não
15588219,Não
15688619,Não
15765518,Sim
15616931,Sim
15758372,Não
15782591,Não
15612109,Não
15613712,Não
15639322,Não
15594349,Não
15574167,Não
15811842,Não
15648794,Sim
15771211,Não
15588614,Sim
15630698,Sim
15694200,Não
15721426,Sim
15725997,Sim
15762138,Não
15750649,Não
15685706,Não
15641835,Sim
15586821,Não
15569678,Sim
15793842,Sim
15667554,Não
15794479,Sim
15585041,Não
15780650,Não
15780846,Não
15805260,Sim
15621629,Não
15662151,Não
15747174,Não
15651585,Não
15649738,Não
15633108,Não
15769254,Não
15704746,Não
15637644,Não
15609562,Sim
15787459,Sim
15762902,Não
15738605,Sim
15724889,Não
15730735,Não
15689147,Não
15730397,Não
15762169,Não
15589320,Não
15799211,Não
15798310,Não
15609998,Sim
15583548,Sim
15761763,Não
15764409,Não
15710161,Não
15735246,Sim
15791700,Sim
15670753,Não
15573876,Não
15770174,Não
15641114,Não
15682435,Não
15751788,Não
15672598,Não
15762803,Não
15812982,Sim
15597901,Não
15731507,Sim
15809826,Sim
15764237,Não
15769917,Sim
15641850,Sim
15770974,Não
15803749,Não
15684999,Não
15770225,Não
15627484,Sim
15610337,Não
15752488,Não
15610056,Não
15806049,Sim
15736069,Sim
15763662,Não
15615575,Não
15691723,Sim
15774098,Não
15750808,Não
15744368,Sim
15610594,Não
15756125,Não
15623277,Não
15795954,Não
15671969,Não
15791268,Sim
15713655,Não
15633930,Sim
15712849,Sim
15639077,Sim
15808784,Não
15648577,Não
15670345,Sim
15633112,Não
15714397,Não
15780038,Sim
15756305,Sim
15578799,Sim
15800326,Não
15785485,Sim
15783958,Não
15727546,Não
15739576,Não
15631333,Não
15604782,Sim
15589643,Sim
15585533,Não
15681506,Não
15630551,Não
15698349,Não
15776631,Não
15762216,Não
15623927,Não
15681402,Sim
15586264,Sim
15594685,Não
15812945,Não
15734628,Não
15629323,Não
15666823,Não
15777553,Sim
15613097,Não
15622217,Não
15703588,Não
15570835,Sim
15679299,Não
15808044,Sim
15579208,Não
15684951,Sim
15667620,Não
15582960,Não
15590730,Não
15763747,Não
15778320,Sim
15642787,Sim
15624633,Não
15766765,Sim
15783615,Sim
15640161,Não
15619889,Não
15579166,Não
15789097,Não
15674880,Não
15778157,Não
15779064,Não
15801265,Sim
15589204,Não
15664543,Não
15582714,Sim
15797595,Não
15614034,Não
15763171,Não
15647266,Sim
15757577,Não
15736656,Não
15635078,Não
15680141,Não
15576945,Não
15602034,Sim
15732020,Não
15611029,Sim
15621210,Sim
15569222,Não
15664639,Não
15724223,Sim
15644621,Não
15756056,Não
15700353,Não
15624388,Sim
15627212,Não
15648005,Não
15681446,Sim
15775888,Sim
15749019,Não
15709928,Não
15784676,Não
15748116,Não
15612193,Não
15762984,Não
15613713,Não
15664204,Não
15639415,Não
15806332,Não
15614929,Não
15695492,Sim
15635972,Não
15616380,Não
15581440,Não
15654390,Não
15660688,Não
15806307,Não
15647975,Sim
15595728,Sim
15735388,Não
15788535,Sim
15765902,Não
15642345,Sim
15641250,Não
15706163,Sim
15746708,Sim
15775203,Sim
15787907,Sim
15646764,Sim
15678284,Sim
15726791,Sim
15813144,Não
15669342,Não
15710366,Sim
15614934,Sim
15588701,Não
15665438,Não
15644896,Não
15670205,Sim
15635776,Não
15791053,Sim
15644005,Não
15796343,Não
15751057,Sim
15623430,Não
15682600,Sim
15769312,Não
15708212,Sim
15650258,Sim
15604345,Não
15578297,Sim
15671789,Não
15726186,Não
15764618,Não
15730738,Não
15637650,Não
15606267,Não
15625904,Não
15654463,Não
15774151,Sim
15693259,Não
15642468,Não
15758531,Não
15728352,Não
15637240,Não
15595588,Não
15778395,Não
15711825,Não
15599251,Não
15570004,Não
15656912,Sim
15657342,Não
15716284,Não
15672374,Sim
15732476,Não
15747724,Sim
15633877,Não
15672516,Sim
15607827,Não
15751336,Não
15646539,Não
15756901,Não
15809286,Não
15759021,Não
15725039,Não
15579130,Sim
15754112,Não
15735522,Não
15613326,Sim
15739502,Não
15670914,Não
15604073,Não
15806027,Sim
15574886,Não
15707120,Sim
15800845,Não
15603914,Não
15722765,Sim
15783305,Sim
15574842,Sim
15607837,Não
15714877,Não
15782941,Não
15630167,Não
15759038,Sim
15661821,Sim
15728006,Sim
15712176,Não
15689351,Sim
15782247,Não
15769064,Sim
15718153,Sim
15613189,Sim
15661734,Não
15592645,Não
15768387,Não
15792525,Sim
15586976,Sim
15790659,Não
15691446,Não
15772632,Não
15706587,Não
15572461,Não
15654409,Não
15568025,Sim
15715769,Não
15667458,Sim
15567980,Sim
15679294,Não
15606507,Não
15578825,Não
15619935,Sim
15636089,Sim
15727490,Sim
15591766,Não
15641629,Não
15813303,Sim
15756920,Sim
15726403,Sim
15592765,Não
15704442,Sim
15641136,Não
15725818,Sim
15612071,Não
15719809,Não
15716518,Não
15742210,Não
15630617,Não
15720838,Não
15595537,Não
15623196,Não
15679249,Sim
15693199,Não
15661219,Não
15617136,Sim
15760294,Sim
15652808,Sim
15657139,Não
15803790,Não
15764105,Sim
15672610,Sim
15766896,Não
15587735,Não
15659501,Não
15745001,Não
15651140,Sim
15571148,Não
15776824,Não
15633141,Sim
15764174,Não
15778155,Sim
15715920,Não
15671917,Não
15666548,Sim
15625623,Não
15748123,Não
15648735,Não
15634974,Sim
15713378,Não
15753370,Sim
15782659,Não
15583364,Sim
15625942,Não
15720284,Sim
15679642,Não
15628007,Não
15661974,Não
15689341,Sim
15607993,Sim
15693267,Sim
15769522,Sim
15755825,Não
15598175,Não
15744327,Sim
15798666,Não
15577064,Não
15759436,Sim
15690231,Não
15751561,Sim
15739068,Não
15758056,Não
15742269,Não
15726490,Sim
15738411,Não
15727919,Não
15709396,Não
15654106,Não
15621653,Não
15598086,Sim
15752300,Sim
15658693,Não
15631838,Não
15803804,Sim
15578809,Não
15752026,Sim
15723706,Sim
15752838,Não
15569571,Sim
15769703,Sim
15679770,Sim
15791102,Sim
15655192,Não
15709487,Não
15687130,Sim
15755178,Sim
15634772,Sim
15617197,Não
15631240,Não
15784301,Não
15631310,Sim
15756560,Não
15732270,Sim
15739357,Não
15771540,Não
15567486,Não
15714634,Não
15727021,Não
15650670,Não
15711834,Sim
15729763,Não
15646566,Sim
15645463,Não
15672144,Não
15596088,Não
15614878,Não
15635240,Não
15775905,Sim
15700657,Sim
15611905,Sim
15652527,Não
15785865,Não
15645942,Não
15688691,Não
15592736,Sim
15673529,Não
15724145,Sim
15704629,Não
15597896,Sim
15731790,Sim
15634719,Não
15703205,Não
15567333,Não
15754537,Sim
15612030,Não
15573242,Não
15601892,Não
15663885,Não
15701096,Sim
15710450,Não
15790846,Sim
15658956,Não
15755223,Sim
15787318,Sim
15737310,Não
15763665,Não
15668818,Não
15765812,Não
15704844,Sim
15744582,Sim
15616700,Não
15683521,Não
15583049,Sim
15643752,Não
15620398,Não
15715707,Não
15814209,Não
15733768,Não
15755242,Sim
15729412,Não
15746564,Não
15588446,Não
15665221,Não
15640846,Sim
15700209,Sim
15658360,Não
15602735,Sim
15724834,Não
15800062,Sim
15685300,Não
15760102,Sim
15787026,Não
15653696,Não
15788946,Não
15600724,Sim
15574324,Não
15707144,Não
15775891,Sim
15711789,Sim
15600879,Não
15681196,Não
15716000,Não
15766776,Não
15680278,Sim
15688637,Não
15591179,Não
15677435,Não
15698619,Não
15581036,Não
15622117,Não
15599301,Não
15581548,Não
15586870,Não
15735263,Não
15765322,Não
15582944,Não
15687162,Sim
15644962,Não
15612615,Não
15813439,Não
15604544,Não
15761348,Não
15785078,Não
15759874,Sim
15643658,Sim
15713267,Não
15737782,Não
15815490,Sim
15679410,Sim
15756241,Sim
15688409,Não
15742272,Sim
15717898,Não
15769582,Não
15635660,Sim
15576723,Não
15591577,Não
15582325,Sim
15693947,Não
15760446,Sim
15611105,Não
15630920,Não
15574910,Sim
15756472,Não
15682890,Não
15641994,Sim
15733297,Não
15767793,Não
15725698,Não
15813532,Não
15576760,Não
15732102,Não
15739046,Não
15631927,Não
15672115,Não
15618765,Sim
15679148,Não
15728474,Não
15636999,Não
15754261,Não
15629150,Não
15736274,Não
15627697,Não
15721585,Não
15639946,Sim
15792176,Não
15699450,Não
15729954,Sim
15600103,Não
15786200,Não
15797010,Não
15670172,Não
15627352,Sim
15622494,Não
15585835,Não
15595071,Não
15628203,Sim
15667190,Não
15780212,Sim
15766869,Não
15775741,Não
15628170,Sim
15701318,Sim
15710928,Sim
15682547,Não
15631170,Não
15648702,Sim
15783444,Não
15809178,Sim
15806688,Sim
15576824,Sim
15675422,Não
15681550,Não
15812628,Sim
15597951,Sim
15807045,Sim
15581748,Não
15770420,Não
15608230,Não
15730339,Não
15712584,Não
15592816,Sim
15641480,Não
15708505,Não
15791131,Sim
15618225,Não
15644724,Não
15662098,Sim
15723894,Sim
15787699,Não
15687738,Não
15576126,Não
15658889,Não
15667046,Não
15669957,Sim
15655794,Não
15599829,Não
15753332,Sim
15671124,Não
15767474,Sim
15720671,Não
15626787,Não
15774491,Não
15579647,Não
15625522,Não
15765806,Não
15566708,Não
15668347,Não
15575214,Sim
15591123,Sim
15573280,Não
15589018,Não
15654495,Sim
15597265,Não
15733876,Não
15677217,Não
15747265,Não
15713379,Não
15730433,Sim
15693347,Não
15715465,Sim
15680736,Sim
15610765,Não
15650034,Não
15782468,Não
15685109,Não
15776233,Sim
15761141,Sim
15781702,Não
15790235,Não
15641416,Sim
15775234,Não
15659475,Não
15642202,Não
15771417,Sim
15585100,Sim
15700487,Sim
15726589,Sim
15747503,Sim
15595883,Sim
15663826,Sim
15742820,Não
15624793,Não
15597930,Sim
15665110,Não
15770719,Não
15731327,Não
15576044,Sim
15775662,Sim
15646817,Não
15596060,Não
15723299,Sim
15636982,Sim
15751175,Não
15618936,Sim
15787529,Sim
15780128,Não
15615991,Não
15757001,Não
15595388,Não
15699550,Não
15581620,Sim
15600934,Sim
15738672,Não
15721307,Não
15619280,Não
15768244,Não
15806837,Sim
15643496,Não
15813916,Não
15626385,Não
15603582,Sim
15764351,Sim
15667938,Não
15576360,Não
15628813,Sim
15584190,Não
15716449,Não
15759913,Não
15701555,Não
15758482,Não
15758171,Não
15680346,Sim
15649124,Não
15812917,Não
15768455,Não
15703059,Sim
15646196,Não
15585451,Sim
15714057,Não
15748473,Não
15785782,Sim
15693233,Não
15757521,Não
15812513,Sim
15674950,Não
15678572,Não
15713608,Não
15579262,Sim
15610426,Não
15776454,Sim
15771483,Não
15648489,Sim
15646609,Não
15693203,Sim
15813067,Sim
15769829,Não
15662434,Não
15773503,Não
15705890,Sim
15711398,Não
15752375,Sim
15659175,Não
15597033,Não
15590228,Não
15631848,Não
15654211,Não
15707968,Não
15594084,Não
15651093,Não
15798824,Não
15671591,Sim
15707189,Sim
15733581,Sim
15641640,Sim
15585284,Não
15617866,Não
15667751,Sim
15669411,Sim
15789425,Não
15570943,Sim
15685829,Não
15721917,Não
15776047,Não
15716024,Não
15675328,Não
15604314,Sim
15658339,Não
15630402,Não
15689616,Não
15774224,Não
15701291,Não
15719606,Não
15644119,Não
15646859,Sim
15606836,Não
15664150,Não
15624510,Sim
15810944,Não
15668575,Sim
15603246,Sim
15804002,Não
15728773,Não
15598044,Não
15694829,Não
15600575,Não
15727311,Não
15570769,Sim
15606274,Não
15746139,Não
15704987,Sim
15628972,Sim
15697686,Não
15733883,Não
15617482,Sim
15704583,Sim
15621083,Não
15649487,Não
15736760,Sim
15714658,Não
15599081,Sim
15705113,Não
15631159,Não
15792818,Sim
15633531,Sim
15744529,Não
15669656,Não
15581198,Sim
15729054,Não
15573452,Sim
15776733,Não
15724858,Sim
15713144,Sim
15690188,Não
15689425,Não
15671766,Não
15782806,Não
15764419,Não
15591915,Sim
15772798,Não
15792008,Não
15715541,Não
15639277,Sim
15798850,Não
15776348,Não
15727696,Não
15793813,Não
15694395,Não
15764195,Não
15744919,Não
15671655,Não
15654901,Sim
15649136,Não
15775562,Não
15807481,Sim
15642885,Não
15789109,Sim
15814004,Não
15673619,Não
15595135,Sim
15583681,Não
15605000,Sim
15718071,Não
15679760,Não
15654574,Não
15577178,Sim
15595324,Sim
15756932,Não
15726358,Não
15595228,Não
15782530,Não
15592877,Sim
15651983,Sim
15746737,Sim
15774179,Não
15667265,Não
15655123,Sim
15595917,Não
15668385,Não
15709476,Não
15711218,Não
15798659,Não
15663939,Não
15694946,Não
15631912,Não
15768816,Não
15682268,Sim
15684801,Sim
15636428,Sim
15809823,Não
15699284,Sim
15786993,Não
15709441,Sim
15710257,Não
15582492,Sim
15575694,Não
15756820,Não
15766289,Não
15593014,Não
15584545,Não
15675949,Não
15672091,Não
15801658,Sim
15706185,Não
15789863,Não
15720943,Sim
15697997,Não
15665416,Sim
15660200,Não
15619653,Sim
15773447,Não
15739160,Sim
15689237,Não
15679297,Sim
15591433,Não
15642725,Não
15701962,Não
15811613,Não
15741049,Não
15724423,Não
15574305,Não
15678168,Não
15697020,Sim
15610801,Sim
15745232,Não
15722758,Não
15792102,Sim
15675185,Não
15801247,Não
15725660,Não
15638963,Não
15800061,Sim
15578006,Sim
15668504,Não
15687491,Sim
15610403,Não
15741094,Não
15807909,Não
15666141,Não
15617134,Não
15783029,Não
15622833,Não
15746422,Sim
15750839,Não
15749130,Não
15779862,Sim
15767871,Não
15679651,Sim
15576219,Não
15699247,Não
15619087,Sim
15605327,Não
15610140,Não
15791174,Sim
15602373,Não
15762605,Sim
15598840,Não
15744279,Não
15670619,Não
15599533,Não
15757837,Não
15697574,Sim
15578738,Não
15762228,Não
15614827,Não
15789815,Não
15579781,Sim
15587013,Não
15570932,Não
15794661,Não
15581654,Não
15644296,Não
15614420,Não
15609653,Sim
15594577,Não
15584114,Não
15673367,Sim
15685576,Não
15774727,Não
15694288,Não
15603319,Não
15759066,Sim
15814816,Sim
15724402,Não
15571059,Sim
15674206,Não
15715160,Não
15730448,Não
15662067,Sim
15779581,Não
15662901,Não
15689751,Sim
15667742,Não
15738448,Não
15680243,Não
15745083,Sim
15708228,Sim
15628523,Não
15708196,Sim
15735549,Não
15809347,Sim
15660866,Não
15766609,Não
15654230,Sim
15794566,Não
15800890,Não
15697424,Não
15724536,Não
15735878,Sim
15707596,Sim
15657163,Não
15622478,Sim
15779529,Não
15636023,Sim
15582066,Não
15666675,Não
15732987,Sim
15789432,Não
15663161,Sim
15694879,Não
15593715,Sim
15575002,Não
15622171,Não
15795224,Não
15685346,Não
15691808,Sim
15721007,Sim
15794253,Não
15694453,Não
15813113,Sim
15614187,Não
15619407,Não
15646227,Não
15660541,Não
15753874,Não
15617877,Não
15772073,Sim
15701537,Sim
15736228,Não
15780572,Não
15769596,Não
15586996,Sim
15722061,Não
15638003,Sim
15775590,Sim
15730688,Não
15753102,Sim
15810075,Não
15723373,Sim
15795298,Não
15584320,Sim
15724161,Sim
15750056,Não
15609637,Não
15794493,Não
15569641,Sim
15815236,Não
15811177,Sim
15680587,Não
15672821,Não
15767681,Não
15600379,Não
15801336,Sim
15721592,Não
15581282,Sim
15746203,Sim
15583137,Não
15680752,Sim
15688172,Não
15791373,Sim
15589449,Sim
15692819,Sim
15727467,Não
15734312,Não
15764604,Sim
15613014,Não
15759684,Não
15609669,Não
15685536,Não
15750447,Sim
15663249,Sim
15638646,Sim
15734161,Não
15631070,Sim
15761950,Sim
15649668,Não
15713912,Sim
15586757,Não
15596522,Não
15625395,Não
15760570,Não
15566689,Não
15725794,Sim
15673539,Não
15705298,Sim
15675791,Não
15747043,Não
15736397,Não
15678201,Sim
15720745,Não
15637593,Não
15598070,Sim
15787550,Não
15603942,Sim
15733973,Sim
15596761,Sim
15652400,Sim
15717893,Sim
15622585,Não
15733964,Sim
15753861,Não
15747097,Não
15594762,Não
15667417,Não
15684861,Não
15742204,Não
15623502,Sim
15774872,Não
15611191,Não
15674331,Não
15619465,Não
15575247,Não
15695679,Sim
15713463,Sim
15785170,Sim
15796351,Não
15639576,Não
15693264,Não
15589715,Sim
15769902,Não
15587177,Não
15814553,Não
15601550,Não
15664907,Sim
15612465,Não
15810800,Não
15665760,Não
15588080,Sim
15776844,Não
15717560,Sim
15629739,Sim
15729908,Sim
15716781,Não
15646936,Não
15768151,Sim
15579212,Sim
15721835,Não
15800515,Não
15591279,Não
15587419,Não
15750335,Sim
15699619,Não
15606472,Não
15778368,Sim
15671387,Não
15573926,Não
15709183,Sim
15577514,Sim
15778830,Não
15768072,Sim
15768293,Não
15654456,Sim
15807525,Não
15574372,Não
15671249,Não
15779744,Não
15624755,Sim
15611430,Sim
15774744,Não
15629885,Sim
15708791,Não
15793890,Sim
15646091,Não
15596984,Não
15800215,Não
15577806,Sim
15749381,Sim
15683758,Sim
15670615,Não
15715622,Sim
15707634,Não
15806901,Não
15775335,Sim
15724150,Não
15627220,Sim
15672330,Não
15668521,Não
15807837,Não
15592570,Não
15748589,Não
15635893,Não
15757632,Não
15691863,Não
15706071,Sim
15654296,Não
15755018,Não
15594041,Sim
15670587,Não
15724527,Não
15801904,Não
15658195,Não
15630113,Não
15784320,Sim
15676513,Sim
15574072,Sim
15633854,Não
15618566,Não
15733014,Não
15753343,Não
15746076,Não
15608226,Sim
15605684,Sim
15638988,Não
15628767,Não
15737977,Não
15758116,Sim
15575119,Não
15625126,Não
15567114,Sim
15672242,Não
15681327,Não
15802585,Não
15740630,Não
15815420,Não
15711468,Não
15799626,Sim
15659325,Não
15651352,Sim
15684925,Não
15657439,Não
15574122,Não
15720508,Não
15599078,Sim
15702300,Não
15660735,Não
15671390,Não
15647385,Sim
15739223,Não
15631305,Não
15809263,Não
15640866,Não
15775663,Não
15631800,Sim
15654292,Não
15648320,Não
15726747,Sim
15694510,Sim
15572291,Sim
15603465,Sim
15685628,Não
15792729,Sim
15767414,Não
15568044,Não
15751333,Não
15623062,Não
15713621,Não
15670668,Não
15750638,Sim
15747878,Sim
15726796,Não
15754952,Sim
15652192,Não
15681924,Sim
15763544,Não
15764431,Sim
15684010,Sim
15648881,Sim
15733303,Não
15643294,Não
15749905,Sim
15625175,Sim
15643967,Não
15578251,Não
15772573,Sim
15733234,Sim
15721582,Não
15628219,Sim
15571302,Sim
15637178,Não
15601184,Não
15629511,Sim
15570629,Sim
15665766,Não
15693732,Não
15765982,Não
15582016,Não
15798024,Sim
15588622,Não
15724863,Sim
15618213,Não
15780411,Não
15725429,Não
15600626,Não
15668460,Não
15576263,Não
15720354,Sim
15691624,Não
15793196,Não
15633352,Não
15750874,Não
15588923,Sim
15715745,Não
15611800,Não
15576928,Não
15793693,Sim
15581252,Não
15797760,Não
15790564,Não
15593736,Sim
15595937,Não
15815628,Sim
15782802,Não
15627412,Não
15734609,Não
15710689,Sim
15565806,Não
15815530,Sim
15632272,Não
15684103,Não
15654519,Não
15767722,Sim
15654346,Não
15660147,Não
15814998,Não
15802207,Não
15658668,Não
15715079,Sim
15570360,Não
15674678,Sim
15780925,Não
15688193,Sim
15778219,Não
15696514,Sim
15712303,Sim
15719090,Sim
15735632,Não
15619436,Sim
15722404,Não
15662063,Não
15745605,Sim
15636658,Não
15784130,Não
15606755,Não
15801699,Não
15784097,Não
15764654,Não
15612092,Sim
15610903,Sim
15705777,Sim
15661936,Sim
15700864,Não
15722965,Sim
15737521,Não
15814465,Não
15580988,Não
15789974,Não
15713370,Não
15748673,Não
15754919,Não
15641662,Não
15813422,Não
15713596,Sim
15791216,Sim
15689031,Sim
15763704,Sim
15631339,Não
15771509,Não
15769586,Não
15656096,Não
15585280,Não
15743582,Não
15761692,Não
15627840,Sim
15778861,Não
15770554,Não
15806956,Não
15701908,Não
15736990,Não
15743714,Sim
15807993,Sim
15644686,Não
15677377,Não
15626412,Não
15643679,Não
15728456,Não
15630661,Não
15734044,Não
15705001,Sim
15809817,Não
15809137,Não
15751593,Sim
15626491,Sim
15765461,Não
15568120,Não
15787161,Sim
15812324,Não
15588944,Sim
15694253,Não
15759566,Sim
15675675,Não
15802060,Não
15660505,Sim
15782630,Não
15700710,Não
15742834,Não
15806511,Não
15608166,Não
15614230,Não
15729958,Não
15800814,Não
15674727,Não
15657779,Não
15801395,Sim
15757911,Sim
15665340,Não
15787151,Não
15757821,Não
15600688,Não
15594878,Sim
15569248,Não
15812706,Sim
15645045,Não
15766746,Não
15700383,Não
15632551,Não
15795129,Não
15650545,Sim
15612769,Não
15710853,Não
15623712,Sim
15653251,Sim
15755077,Não
15808557,Sim
15614687,Não
15626882,Não
15748034,Não
15632324,Não
15761023,Sim
15761453,Sim
15646726,Sim
15637169,Sim
15636024,Não
15801218,Sim
15642655,Não
15690130,Sim
15653753,Sim
15641359,Não
15776827,Não
15647725,Sim
15648455,Sim
15580629,Não
15730161,Não
15626612,Sim
15662865,Não
15629094,Não
15651823,Sim
15594827,Não
15786392,Sim
15727353,Sim
15733777,Sim
15614302,Não
15723263,Sim
15687270,Sim
15803121,Sim
15598700,Não
15741875,Não
15631709,Não
15672970,Não
15761670,Sim
15706005,Sim
15790336,Não
15754267,Não
15791988,Não
15683375,Não
15625151,Sim
15635285,Não
15574296,Não
15711618,Sim
15670943,Não
15634359,Sim
15586629,Não
15588461,Não
15773221,Sim
15664227,Não
15741745,Não
15652626,Sim
15599410,Não
15571958,Sim
15785406,Sim
15687884,Não
15621685,Não
15628886,Sim
15699325,Sim
15578369,Sim
15654156,Sim
15707199,Não
15671630,Sim
15632079,Sim
15767921,Não
15573599,Não
15747208,Sim
15582762,Sim
15772528,Não
15755798,Não
15788683,Sim
15616922,Não
15771855,Não
15601873,Sim
15657868,Sim
15711716,Sim
15734246,Não
15792151,Não
15770159,Não
15747649,Não
15639357,Sim
15738907,Sim
15663446,Sim
15750867,Sim
15715939,Não
15763806,Não
15637993,Não
15720338,Não
15627162,Sim
15596710,Não
15781678,Não
15634968,Sim
15609475,Não
15573319,Sim
15738291,Não
15782456,Não
15794841,Não
15684696,Não
15629846,Sim
15674442,Não
15571689,Não
15730469,Não
15809320,Sim
15684367,Não
15793049,Sim
15603665,Não
15613623,Sim
15569572,Não
15698791,Sim
15626233,Não
15607263,Sim
15610900,Sim
15624775,Sim
15691703,Não
15745355,Não
15724955,Não
15628999,Sim
15654341,Não
15744240,Sim
15632365,Não
15729689,Não
15759284,Não
15602124,Não
15661903,Sim
15664668,Sim
15736431,Não
15748639,Não
15628123,Não
15602731,Não
15794137,Sim
15748696,Não
15725068,Não
15807340,Não
15586133,Sim
15576185,Não
15660809,Não
15616666,Não
15706904,Não
15606915,Não
15749693,Não
15791743,Não
15796480,Não
15790442,Não
15609458,Não
15593897,Não
15604576,Não
15666270,Sim
15572626,Não
15727197,Não
15714006,Não
15642137,Não
15665327,Não
15626806,Não
15662578,Sim
15790829,Não
15654959,Sim
15760244,Sim
15715394,Não
15722246,Sim
15609704,Sim
15757628,Não
15633586,Sim
15565796,Sim
15717935,Não
15577700,Não
15747345,Não
15678317,Não
15698335,Sim
15768451,Sim
15753213,Não
15769645,Não
15657565,Não
15620323,Não
15679983,Sim
15812616,Sim
15601796,Não
15729489,Sim
15613216,Sim
15657937,Não
15815428,Não
15640409,Sim
15699492,Sim
15623536,Sim
15707551,Não
15577999,Sim
15788775,Não
15758362,Não
15807961,Não
15710978,Não
15703541,Sim
15626474,Não
15608344,Sim
15768367,Não
15806210,Não
15697702,Não
15689152,Sim
15568573,Sim
15689598,Não
15713374,Sim
15679733,Não
15759274,Não
15607748,Não
15607577,Não
15813697,Não
15801125,Sim
15777855,Não
15635396,Sim
15698031,Não
15678944,Sim
15718507,Sim
15808334,Não
15804709,Sim
15645835,Não
15738166,Não
15675360,Não
15793042,Não
15630106,Não
15810385,Não
15578211,Não
15572792,Não
15620030,Não
15783541,Não
15679284,Sim
15582910,Sim
15688337,Não
15734970,Sim
15759140,Sim
15643042,Sim
15773868,Não
15615820,Não
15730273,Não
15724890,Não
15765952,Não
15685920,Sim
15663263,Não
15568953,Não
15643361,Não
15699486,Não
15747854,Sim
15691785,Sim
15709004,Não
15652218,Não
15697127,Não
15658486,Sim
15694160,Não
15685290,Não
15701042,Sim
15680449,Sim
15599860,Não
15723169,Não
15803842,Não
15728224,Não
15644174,Não
15707110,Não
15765415,Sim
15756751,Sim
15795151,Sim
15632859,Não
15584037,Sim
15621409,Não
15581102,Não
15578096,Não
15669887,Sim
15621834,Não
15655341,Sim
15685314,Não
15653997,Não
15629551,Não
